date,bucket_label,bucket_low,bucket_high,model_prob,market_price,actual_outcome,bid_price,ask_price,volume
2022-03-24,60-64 F,60,64,0.36980523654736897,0.5746119996088725,1,0.5588571305225568,0.5903668686951883,34
2022-03-25,45-49 F,45,49,0.06500681427786889,0.0573220222998969,0,0.03394719265684362,0.08069685194295018,5
2022-03-25,50-54 F,50,54,0.3547856348652709,0.351986555625514,0,0.33585619649714576,0.36811691475388225,39
2022-03-25,55-59 F,55,59,0.4424080344545744,0.5840720853054152,0,0.5701322861667796,0.5980118844440508,39
2022-03-26,45-49 F,45,49,0.055925121538664045,0.10651774066310572,0,0.08291586870157232,0.1301196126246391,8
2022-03-26,50-54 F,50,54,0.3752459877778558,0.4530503437479942,0,0.4374314934424406,0.4686691940535478,35
2022-03-26,55-59 F,55,59,0.4595363512445537,0.45358167691655,0,0.4400700856976638,0.46709326813543617,39
2022-03-27,45-49 F,45,49,0.030466069237989824,0.08011983704204406,0,0.0558814887729938,0.10435818531109432,14
2022-03-27,50-54 F,50,54,0.29099200192455127,0.33577523775903445,1,0.31805003780714824,0.35350043771092066,32
2022-03-27,55-59 F,55,59,0.5049079063058437,0.5913703643502135,0,0.5789930620078596,0.6037476666925674,45
2022-03-28,50-54 F,50,54,0.09743765938916991,0.13180711691977678,0,0.10924305840450603,0.15437117543504753,7
2022-03-28,55-59 F,55,59,0.40669776085631415,0.42331277582936305,0,0.40848021985077093,0.4381453318079552,51
2022-03-28,60-64 F,60,64,0.39604728739281914,0.30956276416015815,1,0.29446394634497863,0.3246615819753377,53
2022-03-29,50-54 F,50,54,0.10710172377229875,0.19135395203893102,0,0.16903149513323848,0.21367640894462356,9
2022-03-29,55-59 F,55,59,0.48651209705294074,0.4942017592082194,1,0.48136456163454294,0.5070389567818959,43
2022-03-29,60-64 F,60,64,0.35967268205407354,0.32269065895767013,0,0.306682476009022,0.33869884190631827,25
2022-03-30,45-49 F,45,49,0.005983513061875959,0.10644400310775762,0,0.08159359093430452,0.13129441528121072,4
2022-03-30,50-54 F,50,54,0.17368846214004227,0.10211987796248195,0,0.08146208951598301,0.1227776664089809,18
2022-03-30,55-59 F,55,59,0.5716940715853307,0.6542416347428215,0,0.6435339865324547,0.6649492829531882,68
2022-03-31,50-54 F,50,54,0.03742344804391601,0.01,0,0.01,0.034064413798902106,7
2022-03-31,55-59 F,55,59,0.41179558156574386,0.4183783007077778,0,0.4036731902469214,0.43308341116863425,54
2022-03-31,60-64 F,60,64,0.4867182225968889,0.571956652602117,1,0.5591246081670392,0.5847886970371948,54
2022-04-01,50-54 F,50,54,0.08859982532520017,0.2725116752147402,1,0.24972667084787017,0.29529667958161016,13
2022-04-01,55-59 F,55,59,0.4099536824471049,0.38092659761193215,0,0.3661754396731098,0.3956777555507545,39
2022-04-01,60-64 F,60,64,0.40701622965317164,0.37340128428550307,0,0.35857669002683235,0.3882258785441738,38
2022-04-02,50-54 F,50,54,0.023848325403785696,0.01,0,0.01,0.03440379186490536,8
2022-04-02,55-59 F,55,59,0.25270343896886005,0.24992864797791756,0,0.23124623395213906,0.26861106200369606,23
2022-04-02,60-64 F,60,64,0.508044030326438,0.5267812089293596,1,0.5144823096875206,0.5390801081711987,57
2022-04-03,50-54 F,50,54,0.12070958484106574,0.19945537671919245,0,0.1774731163402191,0.2214376370981658,19
2022-04-03,55-59 F,55,59,0.45592750032677976,0.43880839278873907,1,0.42520658029690855,0.4524102052805696,48
2022-04-03,60-64 F,60,64,0.35753780724148765,0.37085398389853214,0,0.3547924290795693,0.38691553871749496,38
2022-04-04,50-54 F,50,54,0.046023230907158756,0.08541933202781068,0,0.06156991280048965,0.10926875125513172,7
2022-04-04,55-59 F,55,59,0.4047270486812104,0.3548758065672293,1,0.3399939827842595,0.36975763035019904,46
2022-04-04,60-64 F,60,64,0.472849937460615,0.4284117679277946,0,0.41523301636431,0.44159051949127925,45
2022-04-05,50-54 F,50,54,0.03467590826094389,0.01,0,0.01,0.0341331022934764,13
2022-04-05,55-59 F,55,59,0.37884896843790855,0.4165622129488209,0,0.40103343715976864,0.43209098873787316,32
2022-04-05,60-64 F,60,64,0.501821082951222,0.6256214990576269,1,0.6131670261314074,0.6380759719838464,39
2022-04-06,50-54 F,50,54,0.09318064024204747,0.23685085408968923,1,0.21418037009574042,0.25952133808363803,8
2022-04-06,55-59 F,55,59,0.5406853645360323,0.5635545957940248,0,0.5520717299074256,0.575037461680624,57
2022-04-06,60-64 F,60,64,0.3421521504301832,0.3689086936291452,0,0.35246249738989976,0.3853548898683906,24
2022-04-07,50-54 F,50,54,0.00919750369710295,0.01,0,0.01,0.03477006240757243,12
2022-04-07,55-59 F,55,59,0.18484130060829007,0.12636689741293655,0,0.1059879299281438,0.1467458648977293,11
2022-04-07,60-64 F,60,64,0.5413526043951101,0.4999437004722164,1,0.4884775155820942,0.5114098853623387,63
2022-04-08,55-59 F,55,59,0.1729156189291028,0.19081865506021467,0,0.17014154553344224,0.2114957645869871,17
2022-04-08,60-64 F,60,64,0.5047802026948403,0.4656250472933825,0,0.4532445523607535,0.4780055422260115,54
2022-04-08,65-69 F,65,69,0.28166327212884634,0.36519614229437214,1,0.3472377240975933,0.383154560491151,24
2022-04-09,55-59 F,55,59,0.16958206725686795,0.21683445371225268,0,0.19607400539367437,0.237594902030831,19
2022-04-09,60-64 F,60,64,0.5311088175292102,0.6198051039758429,1,0.6080828244140731,0.6315273835376126,56
2022-04-09,65-69 F,65,69,0.2695854331330335,0.25621598670768514,0,0.237955622536011,0.2744763508793593,24
2022-04-10,55-59 F,55,59,0.17698096487306,0.18871805978772582,0,0.16814258390955233,0.2092935356658993,13
2022-04-10,60-64 F,60,64,0.5270119437632992,0.5293115295980846,0,0.5174868281921671,0.5411362310040021,55
2022-04-10,65-69 F,65,69,0.2647196616525235,0.36699581066110737,1,0.34861380220242044,0.3853778191197943,28
2022-04-11,50-54 F,50,54,0.056651323840836876,0.03202906504459681,1,0.01,0.055612781948575885,13
2022-04-11,55-59 F,55,59,0.32947561851800383,0.34700764473111895,0,0.33024453519406904,0.36377075426816885,48
2022-04-11,60-64 F,60,64,0.4522840788175912,0.5009157995949143,0,0.4872229015653541,0.5146086976244745,49
2022-04-12,55-59 F,55,59,0.14233381163734782,0.15726254148985647,0,0.13582088678079016,0.17870419619892278,12
2022-04-12,60-64 F,60,64,0.5249602199320964,0.5355977938638465,0,0.5237217993621489,0.5474737883655442,49
2022-04-12,65-69 F,65,69,0.30102312595515623,0.24501346076002237,0,0.22753903890890126,0.2624878826111435,34
2022-04-13,55-59 F,55,59,0.11912758456885514,0.24436950690760237,0,0.22234769652182373,0.266391317293381,14
2022-04-13,60-64 F,60,64,0.48161042513865643,0.4763504042528174,1,0.4633906648812838,0.489310143624351,47
2022-04-13,65-69 F,65,69,0.3488735649725908,0.3840747209768574,0,0.3677965601011722,0.40035288185254264,38
2022-04-14,55-59 F,55,59,0.16291466339215713,0.12275032544394823,0,0.10182319202875216,0.1436774588591443,18
2022-04-14,60-64 F,60,64,0.47555348271821574,0.5275695769549086,1,0.514458414022864,0.5406807398869532,46
2022-04-14,65-69 F,65,69,0.3056995600443424,0.2977654909419918,0,0.28040797994310035,0.3151230019408832,29
2022-04-15,55-59 F,55,59,0.06104047130187488,0.05739358999343505,0,0.033919601775981925,0.08086757821088818,15
2022-04-15,60-64 F,60,64,0.4124494068852228,0.43191656283103813,0,0.4172277980031687,0.44660532765890754,35
2022-04-15,65-69 F,65,69,0.44575935749816753,0.345636203562932,1,0.3317801875003862,0.35949221962547784,53
2022-04-16,55-59 F,55,59,0.03082968831838847,0.14633085664424922,0,0.12210159885220893,0.17056011443628952,19
2022-04-16,60-64 F,60,64,0.28425250631020094,0.3116705340204173,0,0.2937768466781723,0.3295642213626623,33
2022-04-16,65-69 F,65,69,0.5004215252906503,0.536961782822953,1,0.5244723209552193,0.5494512446906867,41
2022-04-17,60-64 F,60,64,0.0892117064694283,0.10493340004554591,1,0.08216369270728162,0.1277031073838102,13
2022-04-17,65-69 F,65,69,0.3968215704113242,0.4535418710184052,0,0.4384624102786883,0.4686213317581221,31
2022-04-17,70-74 F,70,74,0.40757477057579594,0.35346338641105435,0,0.3386527556754492,0.36827401714665947,34
2022-04-18,55-59 F,55,59,0.03589250901055917,0.17996774364342444,0,0.15586505636868841,0.20407043091816046,4
2022-04-18,60-64 F,60,64,0.2644031355937176,0.3316546195128155,0,0.31326469790265843,0.35004454112297256,23
2022-04-18,65-69 F,65,69,0.47064075584004,0.41843083749584875,1,0.40519685639184977,0.43166481859984773,45
2022-04-19,55-59 F,55,59,0.007811400106636184,0.01,0,0.01,0.0348047149973341,13
2022-04-19,60-64 F,60,64,0.19616556893522522,0.256998741426769,0,0.2369028806501496,0.27709460220338833,19
2022-04-19,65-69 F,65,69,0.5727791928020738,0.5724909896748284,1,0.5618104694948802,0.5831715098547765,60
2022-04-20,55-59 F,55,59,0.030303445078117924,0.01,0,0.01,0.03424241387304706,11
2022-04-20,60-64 F,60,64,0.2462035342423467,0.2628741588781509,1,0.24402924723420957,0.2817190705220922,16
2022-04-20,65-69 F,65,69,0.4752317620566816,0.31189297258273835,0,0.2987737666341554,0.3250121785313213,28
2022-04-21,55-59 F,55,59,0.12065708470106475,0.0405274839094715,0,0.01854391102699812,0.06251105679194488,13
2022-04-21,60-64 F,60,64,0.4863389714764667,0.4638509480455903,0,0.45100942233250196,0.4766924737586786,55
2022-04-21,65-69 F,65,69,0.3449892412153365,0.45693767614221664,1,0.44056240717260003,0.47331294511183325,22
2022-04-22,60-64 F,60,64,0.15966208018066358,0.2336327748136851,0,0.2126243268182017,0.2546412228091685,14
2022-04-22,65-69 F,65,69,0.5477022943400519,0.6530938195907979,1,0.6417863769492992,0.6644012622322967,54
2022-04-22,70-74 F,70,74,0.2685764710723756,0.2843844394477676,0,0.266098851224577,0.3026700276709582,27
2022-04-23,60-64 F,60,64,0.13609038327505796,0.08397694298590208,0,0.06237920256777853,0.10557468340402563,18
2022-04-23,65-69 F,65,69,0.5038321832462845,0.46512131652193883,1,0.4527171211030959,0.47752551194078174,43
2022-04-23,70-74 F,70,74,0.3197435928956739,0.3177952255147953,0,0.3007888153371871,0.33480163569240345,33
2022-04-24,65-69 F,65,69,0.15216020621210355,0.32354183490105265,0,0.30234584005635523,0.34473782974575007,11
2022-04-24,70-74 F,70,74,0.44610182068098514,0.42551169768711755,1,0.4116642432041422,0.4393591521700929,53
2022-04-24,75-79 F,75,79,0.3269138240875864,0.19342709817737924,0,0.1765999437795689,0.2102542525751896,37
2022-04-25,60-64 F,60,64,0.12518030267294536,0.02711904963275806,0,0.01,0.04898954206593443,17
2022-04-25,65-69 F,65,69,0.4902745406931153,0.37312455027632974,1,0.3603814137936576,0.38586768675900185,48
2022-04-25,70-74 F,70,74,0.3382338257349775,0.42452829240948114,0,0.4079841380528556,0.4410724467661067,43
2022-04-26,60-64 F,60,64,0.05565253094029145,0.05257185338023487,0,0.028963166653742156,0.07618054010672759,8
2022-04-26,65-69 F,65,69,0.41093155023294814,0.5290547782110198,0,0.5143280669668434,0.5437814894551961,46
2022-04-26,70-74 F,70,74,0.45470655231245216,0.5651138606442483,0,0.5514815244520596,0.578746196836437,38
2022-04-27,60-64 F,60,64,0.08343215522083162,0.08138782954151601,0,0.05847363342203679,0.10430202566099522,9
2022-04-27,65-69 F,65,69,0.4189088838044032,0.5127272053451524,1,0.4981999274402624,0.5272544832500423,39
2022-04-27,70-74 F,70,74,0.41226761061958717,0.3832723353073366,0,0.3685790255728263,0.39796564504184695,60
2022-04-28,60-64 F,60,64,0.16819660011719983,0.07862300854710833,1,0.057827923550038324,0.09941809354417833,19
2022-04-28,65-69 F,65,69,0.5535295927585946,0.5161134966536433,0,0.5049517364726082,0.5272752568346784,49
2022-04-28,70-74 F,70,74,0.25593509250273283,0.2836554030411901,0,0.2650537803537584,0.3022570257286218,20
2022-04-29,60-64 F,60,64,0.004647851232030155,0.08434919678780135,0,0.0594653930686021,0.1092330005070006,9
2022-04-29,65-69 F,65,69,0.16023322798989784,0.12073270133699283,0,0.09973853203674028,0.1417268706372454,17
2022-04-29,70-74 F,70,74,0.5775885495847737,0.549696378832145,1,0.5391360925717643,0.5602566650925256,61
2022-04-30,60-64 F,60,64,0.00784593720216772,0.01,0,0.01,0.03480385156994581,7
2022-04-30,65-69 F,65,69,0.19920333504786847,0.19347523429474336,0,0.17345531767094008,0.21349515091854665,20
2022-04-30,70-74 F,70,74,0.5756425758549919,0.5726647969342046,1,0.5620558613305794,0.5832737325378298,38
2022-05-01,60-64 F,60,64,0.005412056048547389,0.06402326222579373,0,0.03915856362700741,0.08888796082458005,8
2022-05-01,65-69 F,65,69,0.16593367673035492,0.15947635032166832,0,0.13862469223992718,0.18032800840340946,7
2022-05-01,70-74 F,70,74,0.5706775022608979,0.6439837162370964,1,0.6332506537936188,0.654716778680574,56
2022-05-02,60-64 F,60,64,0.059288816838415526,0.08700789491025494,0,0.06349011533121533,0.11052567448929455,10
2022-05-02,65-69 F,65,69,0.4529055586507089,0.5415601839897103,1,0.527882822955978,0.5552375450234426,39
2022-05-02,70-74 F,70,74,0.43424084249732076,0.35104836832727826,0,0.3369043893897113,0.36519234726484523,63
2022-05-03,65-69 F,65,69,0.060436643394229966,0.010535126538565559,0,0.01,0.03402421045370981,14
2022-05-03,70-74 F,70,74,0.45821765886146665,0.6113401671708095,0,0.5977956086423462,0.6248847256992729,50
2022-05-03,75-79 F,75,79,0.4301837414180375,0.4422172538295236,1,0.4279718473649745,0.4564626602940727,43
2022-05-04,60-64 F,60,64,0.10100219612929746,0.1301990763265955,1,0.10772413122982794,0.15267402142336306,14
2022-05-04,65-69 F,65,69,0.44304485866047244,0.5314869332971112,0,0.517563054763623,0.5454108118305994,38
2022-05-04,70-74 F,70,74,0.38414581586835084,0.4791082403131812,0,0.46371188570988997,0.4945045949164725,36
2022-05-05,65-69 F,65,69,0.1104355752245472,0.13464641244366984,0,0.11240730182428352,0.15688552306305617,15
2022-05-05,70-74 F,70,74,0.5279619558729456,0.46761988787139697,0,0.4558189367682206,0.4794208389745733,54
2022-05-05,75-79 F,75,79,0.3322662308920167,0.3127337000687648,1,0.2960403558410652,0.32942704429646436,30
2022-05-06,65-69 F,65,69,0.013721154826457934,0.09084812828952651,0,0.06619115716018796,0.11550509941886507,13
2022-05-06,70-74 F,70,74,0.22576870651897737,0.21376425955637524,1,0.19440847721934967,0.2331200418934008,23
2022-05-06,75-79 F,75,79,0.5447240898555598,0.5547702061332831,0,0.5433883083796721,0.5661521038868941,51
2022-05-07,60-64 F,60,64,0.05083270523062842,0.1783931102886262,0,0.1546639279193919,0.2021222926578605,9
2022-05-07,65-69 F,65,69,0.3156527298952652,0.24789582202979898,0,0.2307871402771806,0.26500450378241736,27
2022-05-07,70-74 F,70,74,0.4598047273483863,0.5911659401592958,1,0.5776610583430054,0.6046708219755862,48
2022-05-08,60-64 F,60,64,0.01572994200152564,0.09651530914893637,0,0.07190855769897452,0.12112206059889823,9
2022-05-08,65-69 F,65,69,0.22366964857726962,0.023717191387383763,0,0.01,0.04312545017295202,21
2022-05-08,70-74 F,70,74,0.5282213971791674,0.7114968029864267,0,0.6997023379159059,0.7232912680569475,54
2022-05-09,65-69 F,65,69,0.12607040793435048,0.23681223341519192,0,0.21496399361355067,0.25866047321683316,16
2022-05-09,70-74 F,70,74,0.46584170642721107,0.5109544360313998,1,0.4976004786920801,0.5243083933707195,63
2022-05-09,75-79 F,75,79,0.34807720745596404,0.40879149463890524,0,0.39249342482530436,0.4250895644525061,32
2022-05-10,65-69 F,65,69,0.15401628493582464,0.1765115988533747,0,0.1553620059767703,0.1976611917299791,15
2022-05-10,70-74 F,70,74,0.5592320891404795,0.48014480056840614,0,0.4691256027969181,0.49116399833989416,63
2022-05-10,75-79 F,75,79,0.26610673542942886,0.1778195900521672,1,0.15947225843790291,0.19616692166643146,24
2022-05-11,60-64 F,60,64,0.023045079644019955,0.01,0,0.01,0.03442387300889951,9
2022-05-11,65-69 F,65,69,0.3122321860755145,0.3874938811145718,0,0.37029968576645966,0.4046880764626839,25
2022-05-11,70-74 F,70,74,0.5376839187259687,0.5461139592176455,1,0.5345560571857947,0.5576718612494963,58
2022-05-12,65-69 F,65,69,0.05395658857820251,0.01,0,0.01,0.03365108528554494,11
2022-05-12,70-74 F,70,74,0.4621821755903691,0.4606111516762346,0,0.4471657060659939,0.47405659728647537,53
2022-05-12,75-79 F,75,79,0.4373983464301915,0.4815975427835633,1,0.4675325014443181,0.4956625841228085,59
2022-05-13,60-64 F,60,64,0.006407882311198172,0.010316687937254519,0,0.01,0.03515649087947456,7
2022-05-13,65-69 F,65,69,0.17505779056343262,0.1783051258597432,0,0.157681570623829,0.1989286810956574,19
2022-05-13,70-74 F,70,74,0.5664800605170941,0.4669710016857913,0,0.45613300319871863,0.477809000172864,63
2022-05-14,65-69 F,65,69,0.028576707739765245,0.01,0,0.01,0.03428558230650587,13
2022-05-14,70-74 F,70,74,0.3259242369567931,0.27204498701728363,1,0.25519309294120346,0.2888968810933638,35
2022-05-14,75-79 F,75,79,0.5206684001424657,0.5429879331203699,0,0.5310046431239315,0.5549712231168082,54
2022-05-15,65-69 F,65,69,0.119293602317338,0.16999575279190587,0,0.14797809284983932,0.19201341273397243,9
2022-05-15,70-74 F,70,74,0.536961793935778,0.5700657217318978,0,0.5584897665802923,0.5816416768835034,56
2022-05-15,75-79 F,75,79,0.31704430860636834,0.2724449658057416,1,0.2553710735209008,0.2895188580905824,33
2022-05-16,70-74 F,70,74,0.10203157477675161,0.01,1,0.01,0.03244921063058121,12
2022-05-16,75-79 F,75,79,0.5365082217875818,0.6707242869136971,0,0.6591369924583866,0.6823115813690076,44
2022-05-16,80-84 F,80,84,0.3355330601493194,0.2912460008126798,0,0.2746343273164128,0.30785767430894684,38
2022-05-17,65-69 F,65,69,0.0747923715345924,0.044462152255593426,0,0.021331961543958236,0.06759234296722862,7
2022-05-17,70-74 F,70,74,0.49138361598167185,0.4750971871734829,1,0.46238177757302473,0.4878125967739411,43
2022-05-17,75-79 F,75,79,0.3944185033588443,0.3971451808195824,0,0.3820056434035535,0.4122847182356113,28
2022-05-18,65-69 F,65,69,0.05067255634314734,0.01,0,0.01,0.03373318609142132,7
2022-05-18,70-74 F,70,74,0.3754607143469788,0.40193113292413535,0,0.38631765078280983,0.41754461506546087,38
2022-05-18,75-79 F,75,79,0.469195322110218,0.535877639038932,1,0.5226075220916875,0.5491477559861766,43
2022-05-19,70-74 F,70,74,0.1579704250890435,0.29177621603605974,0,0.27072547666328584,0.31282695540883365,15
2022-05-19,75-79 F,75,79,0.5552937169507614,0.588815237700045,1,0.577697580623814,0.5999328947762759,47
2022-05-19,80-84 F,80,84,0.2649568794854892,0.2785057454083754,0,0.26012966739551263,0.2968818234212382,18
2022-05-20,65-69 F,65,69,0.09856267745406254,0.01,0,0.01,0.03253593306364844,13
2022-05-20,70-74 F,70,74,0.4828459345475156,0.5701507441950572,0,0.5572218925587451,0.5830795958313693,61
2022-05-20,75-79 F,75,79,0.3710486830316847,0.41977973270425883,1,0.40405594978005094,0.43550351562846673,35
2022-05-21,65-69 F,65,69,0.016846512908544217,0.1138943289068789,0,0.0893154917295925,0.1384731660841653,10
2022-05-21,70-74 F,70,74,0.22745778426820754,0.23879513735939992,0,0.2194815819661051,0.2581086927526947,15
2022-05-21,75-79 F,75,79,0.5244148401655648,0.5350981125481474,1,0.5232084835522866,0.5469877415440083,59
2022-05-22,70-74 F,70,74,0.09269600794361359,0.08049842103317008,0,0.05781582123176042,0.10318102083457974,8
2022-05-22,75-79 F,75,79,0.4248821926381338,0.2779857627898701,0,0.2636078176058234,0.29236370797391675,40
2022-05-22,80-84 F,80,84,0.39902891665010887,0.43966822280311235,1,0.4246439457193651,0.4546924998868596,42
2022-05-23,65-69 F,65,69,0.08314003286115916,0.0826543599379677,0,0.05973286075949667,0.10557585911643873,9
2022-05-23,70-74 F,70,74,0.5216487082324183,0.5887279701885496,1,0.57676918789436,0.6006867524827392,61
2022-05-23,75-79 F,75,79,0.3661512922974608,0.3127040560060169,0,0.2968578383134534,0.3285502736985804,26
2022-05-24,65-69 F,65,69,0.017634831122856576,0.09699821908577841,0,0.07243908986384982,0.121557348307707,11
2022-05-24,70-74 F,70,74,0.19916649067819284,0.19716433397858132,0,0.17714349624553616,0.2171851717116265,21
2022-05-24,75-79 F,75,79,0.4862222679298084,0.5516435718658314,1,0.5387991285640765,0.5644880151675862,41
2022-05-25,70-74 F,70,74,0.1691925800098011,0.08398348696377131,0,0.06321330146401634,0.10475367246352628,15
2022-05-25,75-79 F,75,79,0.49830247814046374,0.47388450179209035,0,0.46134206374560194,0.48642693983857876,46
2022-05-25,80-84 F,80,84,0.28880936318076866,0.21366253167526833,1,0.19588276575478755,0.2314422975957491,31
2022-05-26,70-74 F,70,74,0.06875565155900527,0.05722864710127604,0,0.033947538390251164,0.08050975581230091,11
2022-05-26,75-79 F,75,79,0.4877593146394572,0.47068388496504054,1,0.45787786783102696,0.4834899020990541,40
2022-05-26,80-84 F,80,84,0.40390744410971857,0.5231655350577147,0,0.5082632211604576,0.5380678489549717,37
2022-05-27,65-69 F,65,69,0.06766012854718713,0.036605983063888826,0,0.013297486277568504,0.059914479850209146,13
2022-05-27,70-74 F,70,74,0.35762413382710573,0.37125743161714475,0,0.3551980349628224,0.38731682827146713,32
2022-05-27,75-79 F,75,79,0.4382876507382716,0.2339739599461152,1,0.219931151214572,0.2480167686776584,43
2022-05-28,65-69 F,65,69,0.06942670910306908,0.14417230200221098,0,0.1209079697297877,0.16743663427463426,9
2022-05-28,70-74 F,70,74,0.3553495599195381,0.39866657817592116,1,0.38255031717390964,0.4147828391779327,41
2022-05-28,75-79 F,75,79,0.43500354235452376,0.49573595517873553,0,0.4816110437375986,0.5098608666198724,42
2022-05-29,70-74 F,70,74,0.066918418275687,0.023218862415488373,0,0.01,0.0465459019585962,10
2022-05-29,75-79 F,75,79,0.4882885847208508,0.5196329051530545,0,0.5068401197710758,0.5324256905350332,66
2022-05-29,80-84 F,80,84,0.4059146954077798,0.41548112488091204,1,0.40062899226610654,0.43033325749571755,40
2022-05-30,70-74 F,70,74,0.09331779571849809,0.01547228044797365,0,0.01,0.0381393355550112,5
2022-05-30,75-79 F,75,79,0.4910320182049272,0.4555694381096064,1,0.44284523856472957,0.4682936376544832,54
2022-05-30,80-84 F,80,84,0.37283252736229433,0.3020483102401422,0,0.28636912342419957,0.3177274970560849,35
2022-05-31,70-74 F,70,74,0.11968382174127926,0.23737744794076793,0,0.2153695434842999,0.2593853523972359,15
2022-05-31,75-79 F,75,79,0.4414035389810169,0.42465764480886764,1,0.41069273328339306,0.4386225563343422,48
2022-05-31,80-84 F,80,84,0.3631407787684574,0.4173748484755989,0,0.40145336794481035,0.4332963290063875,36
2022-06-01,70-74 F,70,74,0.10058751462092831,0.0615546019692721,0,0.03906928983479531,0.08403991410374889,11
2022-06-01,75-79 F,75,79,0.4275751507954741,0.43013548272073543,0,0.41582486149062226,0.4444461039508486,35
2022-06-01,80-84 F,80,84,0.3887044013889688,0.3284309717612741,1,0.31314858179599836,0.34371336172654987,39
2022-06-02,65-69 F,65,69,0.007252429996098963,0.01,0,0.01,0.034818689250097526,4
2022-06-02,70-74 F,70,74,0.18406854159613908,0.19884296606533175,1,0.17844467960523522,0.21924125252542828,16
2022-06-02,75-79 F,75,79,0.5657996081691684,0.6618327208047224,0,0.6509777110089516,0.6726877306004932,60
2022-06-03,70-74 F,70,74,0.068606114829723,0.016054572512011332,0,0.01,0.03933941964126826,6
2022-06-03,75-79 F,75,79,0.4623621728856514,0.5572185052586911,1,0.5437775595808324,0.5706594509365498,41
2022-06-03,80-84 F,80,84,0.41718920321420827,0.4747054680674136,0,0.4601351981477688,0.48927573798705837,38
2022-06-04,70-74 F,70,74,0.06777408393398562,0.01,0,0.01,0.03330564790165036,7
2022-06-04,75-79 F,75,79,0.43165546942743044,0.5517621615838694,0,0.5375535483195552,0.5659707748481836,45
2022-06-04,80-84 F,80,84,0.4303942970184945,0.46686531878502313,1,0.4526251762104855,0.4811054613595608,49
2022-06-05,70-74 F,70,74,0.1768115598122574,0.35001174740434415,0,0.3294320363996506,0.37059145840903773,19
2022-06-05,75-79 F,75,79,0.5203980236355363,0.563461709959507,0,0.5514716605503953,0.5754517593686186,42
2022-06-05,80-84 F,80,84,0.2689052891849272,0.3547058761697114,1,0.3364285083993346,0.3729832439400882,36
2022-06-06,75-79 F,75,79,0.16515030632900307,0.08156557080732038,0,0.060694328465545455,0.10243681314909531,16
2022-06-06,80-84 F,80,84,0.4978537291473087,0.34054520199722854,1,0.32799154522591123,0.35309885876854585,64
2022-06-06,85-89 F,85,89,0.29312857096920386,0.2754282810823421,0,0.2577564953565722,0.29310006680811196,37
2022-06-07,70-74 F,70,74,0.044602621547179484,0.022457557556065832,0,0.01,0.04634249201738634,8
2022-06-07,75-79 F,75,79,0.37243532255120704,0.35906558544829414,1,0.3433764685120743,0.37475470238451397,42
2022-06-07,80-84 F,80,84,0.48134239192845174,0.5039487879675157,0,0.490982347765727,0.5169152281693045,56
2022-06-08,65-69 F,65,69,0.01533087838469684,0.06836137987808985,0,0.043744651837707274,0.09297810791847243,6
2022-06-08,70-74 F,70,74,0.22233392283181444,0.31621183143064047,0,0.2967701795014358,0.33565348335984513,11
2022-06-08,75-79 F,75,79,0.5296976215254983,0.5616726576657096,1,0.5499150982038471,0.5734302171275721,61
2022-06-09,70-74 F,70,74,0.04610221018244829,0.01,0,0.01,0.03384744474543879,10
2022-06-09,75-79 F,75,79,0.3209865267265882,0.34569316773450526,0,0.32871783090267,0.36266850456634053,34
2022-06-09,80-84 F,80,84,0.47248735896383687,0.6086645545346558,1,0.5954767385087517,0.62185237056056,43
2022-06-10,70-74 F,70,74,0.15108410958205268,0.21135143927041528,0,0.1901285420099666,0.23257433653086396,17
2022-06-10,75-79 F,75,79,0.5810700872410777,0.6115627580316999,1,0.6010895102127268,0.622036005850673,49
2022-06-10,80-84 F,80,84,0.25258881532156297,0.23586695473868094,0,0.21718167512172,0.2545522343556419,30
2022-06-11,70-74 F,70,74,0.019742572895997235,0.01,0,0.01,0.03450643567760007,10
2022-06-11,75-79 F,75,79,0.28218881076869007,0.18651816580587532,0,0.16857288607509258,0.20446344553665807,26
2022-06-11,80-84 F,80,84,0.5437855971734405,0.5793538106310518,0,0.5679484505603879,0.5907591707017158,55
2022-06-12,70-74 F,70,74,0.021311570960284004,0.01,0,0.01,0.0344672107259929,18
2022-06-12,75-79 F,75,79,0.22862356226452452,0.28048599697203325,1,0.26120158602864635,0.29977040791542015,20
2022-06-12,80-84 F,80,84,0.49920957036141533,0.557000078987637,0,0.5444803182466724,0.5695198397286017,49
2022-06-13,70-74 F,70,74,0.16365832259951857,0.1338316704321772,0,0.11292312849716515,0.15474021236718924,22
2022-06-13,75-79 F,75,79,0.4624668844116525,0.34899762577701,1,0.3355592978873013,0.36243595366671866,50
2022-06-13,80-84 F,80,84,0.3099376131338093,0.16907290817534723,0,0.15182134850369247,0.186324467847002,33
2022-06-14,70-74 F,70,74,0.019475461148365524,0.01,1,0.01,0.034513113471290865,11
2022-06-14,75-79 F,75,79,0.2427690248166503,0.44742496767011053,0,0.4284941932905268,0.46635574204969427,25
2022-06-14,80-84 F,80,84,0.5222004094952042,0.687120695626116,0,0.6751757058634961,0.6990656853887359,56
2022-06-15,70-74 F,70,74,0.03928977072864085,0.13595906917609224,0,0.11194131344430826,0.15997682490787624,8
2022-06-15,75-79 F,75,79,0.32898889605126,0.26353298537747544,0,0.24675770777875694,0.28030826297619393,21
