date,bucket_label,bucket_low,bucket_high,true_prob,market_prob,model_prob,bid_price,ask_price,volume,actual_outcome,direction,threshold_low,threshold_high
2023-06-16,Below 20,,20.0,5.926055538934587e-62,0.06813723512948856,0.001,0.02358821393984764,0.11268625631912949,6,0,below,,20.0
2023-06-16,20-29,20.0,30.0,1.0414816205488683e-41,0.01,0.001,0.01,0.0592,10,0,between,20.0,30.0
2023-06-16,30-39,30.0,40.0,1.382150176580025e-25,0.0371939084259739,0.001,0.01,0.08421839575189599,5,0,between,30.0,40.0
2023-06-16,40-49,40.0,50.0,1.4346320030045675e-13,0.049889932016043186,0.001,0.01,0.09589873745475974,4,0,between,40.0,50.0
2023-06-16,50-59,50.0,60.0,1.270312535202361e-05,0.04789816604504572,0.001,0.01,0.09406631276144206,3,0,between,50.0,60.0
2023-06-16,60-69,60.0,70.0,0.13093415771901348,0.21783885792635688,0.005644027145802528,0.18526596656046543,0.2504117492922483,63,0,between,60.0,70.0
2023-06-16,70-79,70.0,80.0,0.8444792434326152,0.8855624067059202,0.8402464513724901,0.8447174141694466,0.9264073992423939,448,1,between,70.0,80.0
2023-06-16,80-89,80.0,90.0,0.024573682258400176,0.011049965328660784,0.15410710065902,0.01,0.06016596810236792,11,0,between,80.0,90.0
2023-06-16,90-99,90.0,100.0,2.1346447542924807e-07,0.01,0.001,0.01,0.0592,5,0,between,90.0,100.0
2023-06-16,Above 100,100.0,,2.220446049250313e-16,0.04727587514976339,0.001,0.01,0.09349380513778233,11,0,above,100.0,
2023-06-17,Below 20,,20.0,5.5277583328573466e-61,0.01,0.001,0.01,0.0592,5,0,below,,20.0
2023-06-17,20-29,20.0,30.0,7.189057887304644e-42,0.07287048070666823,0.001,0.028700119163201684,0.11704084225013477,6,0,between,20.0,30.0
2023-06-17,30-39,30.0,40.0,1.862362246261674e-26,0.02572567553284583,0.001,0.01,0.07366762149021816,4,0,between,30.0,40.0
2023-06-17,40-49,40.0,50.0,9.890908917906432e-15,0.04622781574124348,0.001,0.01,0.09252959048194401,6,0,between,40.0,50.0
2023-06-17,50-59,50.0,60.0,1.1507750303000878e-06,0.03411982773579653,0.001,0.01,0.0813902415169328,5,0,between,50.0,60.0
2023-06-17,60-69,60.0,70.0,0.03609594323520457,0.05907124583864035,0.022340891279371423,0.01379694550573158,0.10434554617154912,12,0,between,60.0,70.0
2023-06-17,70-79,70.0,80.0,0.8344923296042903,0.7526240783872534,0.8905060863802943,0.7224141521162731,0.7828340046582337,424,1,between,70.0,80.0
2023-06-17,80-89,80.0,90.0,0.12938564349650838,0.07368969317714863,0.08715183112267177,0.029584868631320517,0.11779451772297675,74,0,between,80.0,90.0
2023-06-17,90-99,90.0,100.0,2.4932887515261015e-05,0.01,0.001,0.01,0.0592,6,0,between,90.0,100.0
2023-06-17,Above 100,100.0,,1.4412915305683782e-12,0.01,0.001,0.01,0.0592,8,0,above,100.0,
2023-06-18,Below 20,,20.0,1.2793012361099857e-61,0.06989945295383537,0.001,0.0254914091901422,0.11430749671752855,7,0,below,,20.0
2023-06-18,20-29,20.0,30.0,1.980186648960305e-43,0.01,0.001,0.01,0.0592,2,0,between,20.0,30.0
2023-06-18,30-39,30.0,40.0,1.624537484097274e-28,0.06038466240159328,0.001,0.015215435393720736,0.10555388940946582,4,0,between,30.0,40.0
2023-06-18,40-49,40.0,50.0,7.21963086068125e-17,0.01,0.001,0.01,0.0592,3,0,between,40.0,50.0
2023-06-18,50-59,50.0,60.0,1.819957978852417e-08,0.01,0.001,0.01,0.0592,4,0,between,50.0,60.0
2023-06-18,60-69,60.0,70.0,0.00294427734214836,0.01,0.001,0.01,0.0592,4,0,between,60.0,70.0
2023-06-18,70-79,70.0,80.0,0.49691390413683284,0.5965395153464337,0.3370094817803691,0.578816354118719,0.6142626765741483,259,1,between,70.0,80.0
2023-06-18,80-89,80.0,90.0,0.4971911034578216,0.5066491769642782,0.6598106517506435,0.496117242807136,0.5171811111214205,259,0,between,80.0,90.0
2023-06-18,90-99,90.0,100.0,0.002950678590424083,0.014647984135155322,0.0030124722418677363,0.01,0.0634761454043429,4,0,between,90.0,100.0
2023-06-18,Above 100,100.0,,1.8273193291840073e-08,0.10618746224341993,0.001,0.06468245922289352,0.14769246526394636,4,0,above,100.0,
2023-06-19,Below 20,,20.0,3.261348371049198e-86,0.01,0.001,0.01,0.0592,1,0,below,,20.0
2023-06-19,20-29,20.0,30.0,1.5177172500553994e-61,0.01,0.001,0.01,0.0592,7,0,between,20.0,30.0
2023-06-19,30-39,30.0,40.0,4.010458809840184e-41,0.0275033405974241,0.001,0.01,0.07530307334963017,7,0,between,30.0,40.0
2023-06-19,40-49,40.0,50.0,6.130442491908429e-25,0.01,0.001,0.01,0.0592,3,0,between,40.0,50.0
2023-06-19,50-59,50.0,60.0,5.630451317605435e-13,0.01,0.001,0.01,0.0592,5,0,between,50.0,60.0
2023-06-19,60-69,60.0,70.0,3.421029741814442e-05,0.01,0.001,0.01,0.0592,6,0,between,60.0,70.0
2023-06-19,70-79,70.0,80.0,0.1978286013880641,0.1511377126855341,0.6871340423501288,0.11322872970037684,0.18904669567069138,105,1,between,70.0,80.0
2023-06-19,80-89,80.0,90.0,0.7909264984689444,0.86361939388365,0.3119152891181015,0.824529842372958,0.9027089453943421,390,0,between,80.0,90.0
2023-06-19,90-99,90.0,100.0,0.011210659300695647,0.052301190947031104,0.001,0.01,0.09811709567126861,8,0,between,90.0,100.0
2023-06-19,Above 100,100.0,,3.0544314633118574e-08,0.01,0.001,0.01,0.0592,1,0,above,100.0,
2023-06-20,Below 20,,20.0,4.509582341702665e-80,0.01,0.001,0.01,0.0592,7,0,below,,20.0
2023-06-20,20-29,20.0,30.0,5.701604840609804e-57,0.01,0.001,0.01,0.0592,4,0,between,20.0,30.0
2023-06-20,30-39,30.0,40.0,6.852086375184398e-38,0.07730601735020332,0.001,0.033490498738219576,0.12112153596218705,4,0,between,30.0,40.0
2023-06-20,40-49,40.0,50.0,7.980573833608855e-23,0.06062275879699581,0.001,0.015472579500755472,0.10577293809323615,3,0,between,40.0,50.0
2023-06-20,50-59,50.0,60.0,9.37436674255527e-12,0.01,0.001,0.01,0.0592,6,0,between,50.0,60.0
2023-06-20,60-69,60.0,70.0,0.00012308265142400206,0.031283862427252014,0.003060983126025532,0.01,0.07878115343307185,6,0,between,60.0,70.0
2023-06-20,70-79,70.0,80.0,0.26849957615863596,0.31899600838413944,0.7749346712087007,0.2945156890548706,0.3434763277134083,162,1,between,70.0,80.0
2023-06-20,80-89,80.0,90.0,0.7238746441040618,0.7275217664541399,0.22199466165015802,0.6993200251378087,0.7557235077704711,385,0,between,80.0,90.0
2023-06-20,90-99,90.0,100.0,0.0075026759875777005,0.12307982727890128,0.001,0.08292621346121337,0.1632334410965892,3,0,between,90.0,100.0
2023-06-20,Above 100,100.0,,2.108892627195047e-08,0.031618904570751456,0.001,0.01,0.07908939220509134,8,0,above,100.0,
2023-06-21,Below 20,,20.0,3.785360734263554e-60,0.016018655392299547,0.001,0.01,0.06473716296091558,5,0,below,,20.0
2023-06-21,20-29,20.0,30.0,4.1394840672349014e-41,0.06511067089033902,0.001,0.02031952456156614,0.10990181721911191,6,0,between,20.0,30.0
2023-06-21,30-39,30.0,40.0,8.391814096455551e-26,0.01,0.001,0.01,0.0592,2,0,between,30.0,40.0
2023-06-21,40-49,40.0,50.0,3.250540965166798e-14,0.02434944520046136,0.001,0.01,0.07240148958442445,4,0,between,40.0,50.0
2023-06-21,50-59,50.0,60.0,2.581781663415742e-06,0.010439414286432098,0.001,0.01,0.05960426114351754,6,0,between,50.0,60.0
2023-06-21,60-69,60.0,70.0,0.05277611662364616,0.015685614097636025,0.042229518493809494,0.01,0.06443076496982514,36,0,between,60.0,70.0
2023-06-21,70-79,70.0,80.0,0.8539795270880544,0.8422673598783043,0.9088177025939992,0.8048859710880399,0.8796487486685686,433,1,between,70.0,80.0
2023-06-21,80-89,80.0,90.0,0.09323158034622137,0.04966814254798879,0.04895237604078695,0.01,0.09569469114414969,51,0,between,80.0,90.0
2023-06-21,90-99,90.0,100.0,1.0194160081411496e-05,0.050825729032842236,0.001,0.01,0.09675967071021485,2,0,between,90.0,100.0
2023-06-21,Above 100,100.0,,3.007594173709549e-13,0.01,0.001,0.01,0.0592,4,0,above,100.0,
2023-06-22,Below 20,,20.0,8.401137822847585e-102,0.01,0.001,0.01,0.0592,7,0,below,,20.0
2023-06-22,20-29,20.0,30.0,1.3471365085365542e-74,0.06878196451780987,0.001,0.02428452167923465,0.11327940735638509,1,0,between,20.0,30.0
2023-06-22,30-39,30.0,40.0,1.0663660437883721e-51,0.01,0.001,0.01,0.0592,5,0,between,30.0,40.0
2023-06-22,40-49,40.0,50.0,4.224478202411961e-33,0.14781341592793557,0.001,0.10963848920217041,0.18598834265370073,4,0,between,40.0,50.0
2023-06-22,50-59,50.0,60.0,8.594685678499021e-19,0.01,0.001,0.01,0.0592,8,0,between,50.0,60.0
2023-06-22,60-69,60.0,70.0,9.514225400246024e-09,0.01,0.001,0.01,0.0592,3,0,between,60.0,70.0
2023-06-22,70-79,70.0,80.0,0.006814987624848538,0.09473627007656558,0.001,0.05231517168269083,0.13715736847044036,3,0,between,70.0,80.0
2023-06-22,80-89,80.0,90.0,0.747102826459875,0.6789043734518407,0.6528299712371654,0.6545920235756935,0.703216723327988,384,1,between,80.0,90.0
2023-06-22,90-99,90.0,100.0,0.24602081208512572,0.1695441346035153,0.3465268265636914,0.13310766537179652,0.2059806038352341,143,0,between,90.0,100.0
2023-06-22,Above 100,100.0,,6.136431592529412e-05,0.01,0.001,0.01,0.0592,7,0,above,100.0,
2023-06-23,Below 20,,20.0,5.247921286929591e-106,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-06-23,20-29,20.0,30.0,2.265548878746232e-78,0.17349952158455362,0.001,0.1373794833113179,0.20961955985778932,6,0,between,20.0,30.0
2023-06-23,30-39,30.0,40.0,5.53996005314908e-55,0.04238224183503596,0.001,0.01,0.08899166248823309,8,0,between,30.0,40.0
2023-06-23,40-49,40.0,50.0,7.768381085441452e-36,0.01,0.001,0.01,0.0592,1,0,between,40.0,50.0
2023-06-23,50-59,50.0,60.0,6.389537709221122e-21,0.02309798496285806,0.001,0.01,0.07125014616582942,9,0,between,50.0,60.0
2023-06-23,60-69,60.0,70.0,3.2362300381430604e-10,0.04791400071025841,0.001,0.01,0.09408088065343774,4,0,between,60.0,70.0
2023-06-23,70-79,70.0,80.0,0.0011560296497842612,0.010065898047458943,0.001,0.01,0.05926062620366223,11,0,between,70.0,80.0
2023-06-23,80-89,80.0,90.0,0.5325743327078004,0.5608269081121063,0.44670367612196044,0.5459607554631378,0.5756930607610748,304,1,between,80.0,90.0
2023-06-23,90-99,90.0,100.0,0.4656201634667443,0.2902576355233243,0.5529398624234714,0.26347824636519024,0.31703702468145833,236,0,between,90.0,100.0
2023-06-23,Above 100,100.0,,0.0006494738520480547,0.01,0.001,0.01,0.0592,2,0,above,100.0,
2023-06-24,Below 20,,20.0,1.9430620804528769e-78,0.01,0.001,0.01,0.0592,11,0,below,,20.0
2023-06-24,20-29,20.0,30.0,6.370564917371025e-58,0.01,0.001,0.01,0.0592,2,0,between,20.0,30.0
2023-06-24,30-39,30.0,40.0,1.3687248545849407e-40,0.01,0.001,0.01,0.0592,7,0,between,30.0,40.0
2023-06-24,40-49,40.0,50.0,1.9516066758665217e-26,0.057708388350637185,0.001,0.01232505941868816,0.1030917172825862,3,0,between,40.0,50.0
2023-06-24,50-59,50.0,60.0,1.890261550506316e-15,0.04925891608427591,0.001,0.01,0.09531820279753384,1,0,between,50.0,60.0
2023-06-24,60-69,60.0,70.0,1.3074952272213626e-07,0.01,0.001,0.01,0.0592,4,0,between,60.0,70.0
2023-06-24,70-79,70.0,80.0,0.0074140116004089785,0.01,0.07743420898103986,0.01,0.0592,4,0,between,70.0,80.0
2023-06-24,80-89,80.0,90.0,0.6013810801283274,0.5371943375417784,0.8777251263501706,0.5242187905384361,0.5501698845451206,307,1,between,80.0,90.0
2023-06-24,90-99,90.0,100.0,0.38980488923871015,0.2973802254016893,0.04483715103858843,0.2711706434338244,0.32358980736955417,190,0,between,90.0,100.0
2023-06-24,Above 100,100.0,,0.0013998882830289494,0.01,0.001,0.01,0.0592,4,0,above,100.0,
2023-06-25,Below 20,,20.0,2.1723547834656278e-92,0.01,0.001,0.01,0.0592,9,0,below,,20.0
2023-06-25,20-29,20.0,30.0,2.6572703040439254e-67,0.01,0.001,0.01,0.0592,6,0,between,20.0,30.0
2023-06-25,30-39,30.0,40.0,2.8718425392926082e-46,0.11144863255774379,0.001,0.07036452316236329,0.15253274195312427,8,0,between,30.0,40.0
2023-06-25,40-49,40.0,50.0,2.78296543280549e-29,0.01,0.001,0.01,0.0592,3,0,between,40.0,50.0
2023-06-25,50-59,50.0,60.0,2.4874167681260423e-16,0.06943467286386175,0.001,0.024989446692970686,0.11387989903475282,5,0,between,50.0,60.0
2023-06-25,60-69,60.0,70.0,2.188052700065713e-07,0.01,0.001,0.01,0.0592,8,0,between,60.0,70.0
2023-06-25,70-79,70.0,80.0,0.02321063881980412,0.01,0.1980133811211759,0.01,0.0592,10,0,between,70.0,80.0
2023-06-25,80-89,80.0,90.0,0.8341973218893842,0.9557027868989014,0.7981946996092105,0.9092465639469893,0.99,442,1,between,80.0,90.0
2023-06-25,90-99,90.0,100.0,0.14257360585731405,0.04702462752062174,0.0037856507720270827,0.01,0.093262657318972,69,0,between,90.0,100.0
2023-06-25,Above 100,100.0,,1.8214628227375407e-05,0.07918352189711972,0.001,0.035518203648889295,0.12284884014535014,5,0,above,100.0,
2023-06-26,Below 20,,20.0,1.2450030412253523e-73,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-06-26,20-29,20.0,30.0,4.38271546498772e-53,0.01,0.001,0.01,0.0592,9,0,between,20.0,30.0
2023-06-26,30-39,30.0,40.0,5.536298337210177e-36,0.01,0.001,0.01,0.0592,8,0,between,30.0,40.0
2023-06-26,40-49,40.0,50.0,2.5520561494774204e-22,0.07456806492359656,0.001,0.030533510117484286,0.11860261972970884,3,0,between,40.0,50.0
2023-06-26,50-59,50.0,60.0,4.437542695791407e-12,0.09706302455098462,0.001,0.05482806651506338,0.13929798258690584,6,0,between,50.0,60.0
2023-06-26,60-69,60.0,70.0,3.1514082755938336e-05,0.08524261040967286,0.009483619440541586,0.04206201924244669,0.12842320157689904,4,0,between,60.0,70.0
2023-06-26,70-79,70.0,80.0,0.11922814626919209,0.1547549802862872,0.8063709852281857,0.11713537870919018,0.19237458186338424,57,0,between,70.0,80.0
2023-06-26,80-89,80.0,90.0,0.8306300716296509,0.8887671107647811,0.18412843290432324,0.8476657419035987,0.9298684796259635,400,1,between,80.0,90.0
2023-06-26,90-99,90.0,100.0,0.050106288194188386,0.12601561822038654,0.001,0.08609686767801747,0.1659343687627556,28,0,between,90.0,100.0
2023-06-26,Above 100,100.0,,3.979819775179472e-06,0.01,0.001,0.01,0.0592,8,0,above,100.0,
2023-06-27,Below 20,,20.0,1.0396670323218577e-62,0.028283475765899443,0.001,0.01,0.0760207977046275,3,0,below,,20.0
2023-06-27,20-29,20.0,30.0,2.6022012184929634e-44,0.07631397272543661,0.001,0.032419090543471536,0.12020885490740169,6,0,between,20.0,30.0
2023-06-27,30-39,30.0,40.0,3.3592900302226425e-29,0.01,0.001,0.01,0.0592,9,0,between,30.0,40.0
2023-06-27,40-49,40.0,50.0,2.2846314688493776e-17,0.01,0.001,0.01,0.0592,4,0,between,40.0,50.0
2023-06-27,50-59,50.0,60.0,8.55708566007332e-09,0.01,0.001,0.01,0.0592,7,0,between,50.0,60.0
2023-06-27,60-69,60.0,70.0,0.001985134957634884,0.01,0.02280807490557263,0.01,0.0592,3,0,between,60.0,70.0
2023-06-27,70-79,70.0,80.0,0.44941381991934354,0.42398380762695453,0.8568374588114314,0.4079025122371109,0.4400651030167982,215,0,between,70.0,80.0
2023-06-27,80-89,80.0,90.0,0.5444097332713607,0.49847306384954937,0.120347397540989,0.4883509089575133,0.5085952187415854,289,1,between,80.0,90.0
2023-06-27,90-99,90.0,100.0,0.004191268964585437,0.01,0.001,0.01,0.0592,3,0,between,90.0,100.0
2023-06-27,Above 100,100.0,,3.432998985086755e-08,0.01,0.001,0.01,0.0592,8,0,above,100.0,
2023-06-28,Below 20,,20.0,5.034747878479295e-80,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-06-28,20-29,20.0,30.0,5.19532907062917e-58,0.01,0.001,0.01,0.0592,1,0,between,20.0,30.0
2023-06-28,30-39,30.0,40.0,1.2786667536924272e-39,0.01,0.001,0.01,0.0592,3,0,between,30.0,40.0
2023-06-28,40-49,40.0,50.0,7.624828443888823e-25,0.01,0.001,0.01,0.0592,10,0,between,40.0,50.0
2023-06-28,50-59,50.0,60.0,1.1357394479512234e-13,0.01,0.001,0.01,0.0592,3,0,between,50.0,60.0
2023-06-28,60-69,60.0,70.0,4.538698077584225e-06,0.01,0.001,0.01,0.0592,5,0,between,60.0,70.0
2023-06-28,70-79,70.0,80.0,0.06124652769849806,0.09210915589532948,0.022601531882744774,0.04947788836695583,0.13474042342370313,24,0,between,70.0,80.0
2023-06-28,80-89,80.0,90.0,0.8501361065835331,0.830110590254095,0.8848126652057662,0.7937017430337674,0.8665194374744225,400,1,between,80.0,90.0
2023-06-28,90-99,90.0,100.0,0.0886018018654644,0.14297273130636234,0.092584116312865,0.10441054981087133,0.18153491280185335,53,0,between,90.0,100.0
2023-06-28,Above 100,100.0,,1.1025154313282215e-05,0.07761321840345352,0.001,0.0338222758757298,0.12140416093117723,4,0,above,100.0,
2023-06-29,Below 20,,20.0,2.7206398457767204e-74,0.01,0.001,0.01,0.0592,7,0,below,,20.0
2023-06-29,20-29,20.0,30.0,7.072960917709061e-53,0.08876890571165237,0.001,0.04587041816858456,0.13166739325472018,8,0,between,20.0,30.0
2023-06-29,30-39,30.0,40.0,3.418110565881383e-35,0.01,0.001,0.01,0.0592,5,0,between,30.0,40.0
2023-06-29,40-49,40.0,50.0,3.130719439509264e-21,0.01,0.001,0.01,0.0592,3,0,between,40.0,50.0
2023-06-29,50-59,50.0,60.0,5.65523535999164e-11,0.028384960376255784,0.001,0.01,0.07611416354615533,7,0,between,50.0,60.0
2023-06-29,60-69,60.0,70.0,0.00022311844199087992,0.01,0.001,0.01,0.0592,7,0,between,60.0,70.0
2023-06-29,70-79,70.0,80.0,0.2827899296335929,0.2260833976668117,0.3603038180787643,0.19417006948015664,0.2579967258534668,138,0,between,70.0,80.0
2023-06-29,80-89,80.0,90.0,0.7079300582369943,0.6928192319172333,0.6383401055286615,0.6673936933638546,0.718244770470612,325,1,between,80.0,90.0
2023-06-29,90-99,90.0,100.0,0.009056835882085501,0.03715109246389879,0.0012622834521073267,0.01,0.08417900506678688,8,0,between,90.0,100.0
2023-06-29,Above 100,100.0,,5.774878408804085e-08,0.01,0.001,0.01,0.0592,2,0,above,100.0,
2023-06-30,Below 20,,20.0,1.7489754276588102e-59,0.01,0.001,0.01,0.0592,10,0,below,,20.0
2023-06-30,20-29,20.0,30.0,6.626528351119411e-40,0.01,0.001,0.01,0.0592,4,0,between,20.0,30.0
2023-06-30,30-39,30.0,40.0,2.3627424097598945e-24,0.01,0.001,0.01,0.0592,3,0,between,30.0,40.0
2023-06-30,40-49,40.0,50.0,8.22288523768121e-13,0.010206720100080061,0.001,0.01,0.05939018249207366,5,0,between,40.0,50.0
2023-06-30,50-59,50.0,60.0,3.060070240355352e-05,0.01,0.001,0.01,0.0592,4,0,between,50.0,60.0
2023-06-30,60-69,60.0,70.0,0.1698737715922127,0.1939122698926029,0.0069842038236460355,0.15942525148401115,0.22839928830119466,76,0,between,60.0,70.0
2023-06-30,70-79,70.0,80.0,0.812189101552925,0.7649045263187048,0.8469713374614178,0.7337121642132084,0.7960968884242011,365,1,between,70.0,80.0
2023-06-30,80-89,80.0,90.0,0.01790639772278313,0.01,0.1460419621381891,0.01,0.0592,11,0,between,80.0,90.0
2023-06-30,90-99,90.0,100.0,1.2842885321884268e-07,0.03440697803017715,0.001,0.01,0.08165441978776297,8,0,between,90.0,100.0
2023-06-30,Above 100,100.0,,1.1102230246251565e-16,0.01,0.001,0.01,0.0592,8,0,above,100.0,
2023-07-01,Below 20,,20.0,4.851938059566384e-72,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-07-01,20-29,20.0,30.0,2.0735292393683419e-50,0.01,0.001,0.01,0.0592,6,0,between,20.0,30.0
2023-07-01,30-39,30.0,40.0,9.729457524458127e-33,0.09194282295525731,0.001,0.04929824879167789,0.13458739711883672,5,0,between,30.0,40.0
2023-07-01,40-49,40.0,50.0,5.130950701598373e-19,0.025232202354244157,0.001,0.01,0.07321362616590463,8,0,between,40.0,50.0
2023-07-01,50-59,50.0,60.0,3.1989881013061837e-09,0.01119446951264145,0.001,0.01,0.06029891195163013,7,0,between,50.0,60.0
2023-07-01,60-69,60.0,70.0,0.0027196373208458044,0.01,0.001,0.01,0.0592,9,0,between,60.0,70.0
2023-07-01,70-79,70.0,80.0,0.5945992573954179,0.6289252698934771,0.39419248807316515,0.6086112483019989,0.6492392914849553,294,0,between,70.0,80.0
2023-07-01,80-89,80.0,90.0,0.40214833212951784,0.37928374486271427,0.6050593491253365,0.3596264444517314,0.3989410452736971,191,1,between,80.0,90.0
2023-07-01,90-99,90.0,100.0,0.0005327698052851604,0.01,0.001,0.01,0.0592,4,0,between,90.0,100.0
2023-07-01,Above 100,100.0,,1.4994527841594163e-10,0.01,0.001,0.01,0.0592,6,0,above,100.0,
2023-07-02,Below 20,,20.0,3.919884026880806e-85,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-07-02,20-29,20.0,30.0,1.9223304444658167e-60,0.0402610682950662,0.001,0.01,0.0870401828314609,7,0,between,20.0,30.0
2023-07-02,30-39,30.0,40.0,4.515148906093441e-40,0.06407986668353832,0.001,0.019206256018221388,0.10895347734885526,8,0,between,30.0,40.0
2023-07-02,40-49,40.0,50.0,5.180846080073167e-24,0.048398587003364996,0.001,0.01,0.0945267000430958,3,0,between,40.0,50.0
2023-07-02,50-59,50.0,60.0,3.0255985404021465e-12,0.01,0.001,0.01,0.0592,4,0,between,50.0,60.0
2023-07-02,60-69,60.0,70.0,0.00010010747307113115,0.01,0.0010101155678810564,0.01,0.0592,1,0,between,60.0,70.0
2023-07-02,70-79,70.0,80.0,0.28796325616076246,0.31146513712139084,0.7065964421046939,0.28638234809110213,0.33654792615167956,127,0,between,70.0,80.0
2023-07-02,80-89,80.0,90.0,0.7072841689942697,0.7019319711327696,0.29237887031913223,0.675777413442148,0.7280865288233912,345,1,between,80.0,90.0
2023-07-02,90-99,90.0,100.0,0.004652463171548105,0.10127004200052035,0.001,0.05937164536056198,0.14316843864047873,9,0,between,90.0,100.0
2023-07-02,Above 100,100.0,,4.197322933663372e-09,0.09985152748435688,0.001,0.05783964968310543,0.14186340528560834,3,0,above,100.0,
2023-07-03,Below 20,,20.0,1.373986490512089e-70,0.06315283864408493,0.001,0.018205065735611717,0.10810061155255814,4,0,below,,20.0
2023-07-03,20-29,20.0,30.0,1.4723892244455453e-50,0.01,0.001,0.01,0.0592,10,0,between,20.0,30.0
2023-07-03,30-39,30.0,40.0,5.8733913700825965e-34,0.01,0.001,0.01,0.0592,3,0,between,30.0,40.0
2023-07-03,40-49,40.0,50.0,8.880769821617567e-21,0.01,0.001,0.01,0.0592,4,0,between,40.0,50.0
2023-07-03,50-59,50.0,60.0,5.2788452250979527e-11,0.01,0.001,0.01,0.0592,4,0,between,50.0,60.0
2023-07-03,60-69,60.0,70.0,0.000135010944037451,0.01,0.001,0.01,0.0592,6,0,between,60.0,70.0
2023-07-03,70-79,70.0,80.0,0.20420415324220442,0.17777034120581078,0.027088328910216144,0.14199196850227563,0.21354871390934593,120,0,between,70.0,80.0
2023-07-03,80-89,80.0,90.0,0.7723674848270842,0.6502033929185366,0.8783671904780415,0.6281871214850536,0.6722196643520195,354,1,between,80.0,90.0
2023-07-03,90-99,90.0,100.0,0.02329258218277286,0.01,0.09454170264081962,0.01,0.0592,10,0,between,90.0,100.0
2023-07-03,Above 100,100.0,,7.687511126563962e-07,0.01,0.001,0.01,0.0592,8,0,above,100.0,
2023-07-04,Below 20,,20.0,5.011826899958566e-91,0.01,0.001,0.01,0.0592,3,0,below,,20.0
2023-07-04,20-29,20.0,30.0,3.1060745025344486e-65,0.16610241633755657,0.001,0.1293906096445611,0.20281422303055205,4,0,between,20.0,30.0
2023-07-04,30-39,30.0,40.0,7.96071030387616e-44,0.01,0.001,0.01,0.0592,3,0,between,30.0,40.0
2023-07-04,40-49,40.0,50.0,8.588918463017658e-27,0.01,0.001,0.01,0.0592,7,0,between,40.0,50.0
2023-07-04,50-59,50.0,60.0,4.043079196847664e-14,0.01,0.001,0.01,0.0592,3,0,between,50.0,60.0
2023-07-04,60-69,60.0,70.0,9.078388213978815e-06,0.01,0.001,0.01,0.0592,9,0,between,60.0,70.0
2023-07-04,70-79,70.0,80.0,0.13479862301262244,0.07433156669756139,0.002971112603962836,0.03027809203336629,0.11838504136175648,56,0,between,70.0,80.0
2023-07-04,80-89,80.0,90.0,0.8463621134954666,0.8209495134920198,0.8153275495750516,0.7852735524126583,0.8566254745713814,431,1,between,80.0,90.0
2023-07-04,90-99,90.0,100.0,0.018830113471717702,0.01,0.18169888458082772,0.01,0.0592,2,0,between,90.0,100.0
2023-07-04,Above 100,100.0,,7.163193882497865e-08,0.01,0.001,0.01,0.0592,6,0,above,100.0,
2023-07-05,Below 20,,20.0,2.6217990884628707e-91,0.10350231538788096,0.001,0.06178250061891143,0.14522213015685048,8,0,below,,20.0
2023-07-05,20-29,20.0,30.0,1.7094459767854488e-68,0.029682280083013383,0.001,0.01,0.07730769767637231,6,0,between,20.0,30.0
2023-07-05,30-39,30.0,40.0,5.019340964863595e-49,0.01,0.001,0.01,0.0592,6,0,between,30.0,40.0
2023-07-05,40-49,40.0,50.0,6.706096524803563e-33,0.01,0.001,0.01,0.0592,1,0,between,40.0,50.0
2023-07-05,50-59,50.0,60.0,4.1520734587169465e-20,0.01,0.001,0.01,0.0592,5,0,between,50.0,60.0
2023-07-05,60-69,60.0,70.0,1.2360443878777735e-10,0.01,0.001,0.01,0.0592,8,0,between,60.0,70.0
2023-07-05,70-79,70.0,80.0,0.00019386449057137427,0.01,0.001,0.01,0.0592,7,0,between,70.0,80.0
2023-07-05,80-89,80.0,90.0,0.22108549505824682,0.18667465382702111,0.017890035784576104,0.1516086261331828,0.22174068152085943,99,0,between,80.0,90.0
2023-07-05,90-99,90.0,100.0,0.756639056765161,0.8123745604036717,0.8460217560538057,0.777384595571378,0.8473645252359655,398,1,between,90.0,100.0
2023-07-05,Above 100,100.0,,0.022081583562416407,0.0355786342287656,0.13608814926834278,0.01,0.08273234349046435,14,0,above,100.0,
2023-07-06,Below 20,,20.0,6.776750565455765e-87,0.01,0.001,0.01,0.0592,4,0,below,,20.0
2023-07-06,20-29,20.0,30.0,1.0319597194252795e-62,0.01,0.001,0.01,0.0592,1,0,between,20.0,30.0
2023-07-06,30-39,30.0,40.0,1.4761478370953856e-42,0.018542810101442087,0.001,0.01,0.06705938529332672,10,0,between,30.0,40.0
2023-07-06,40-49,40.0,50.0,2.0163695656354324e-26,0.01,0.001,0.01,0.0592,2,0,between,40.0,50.0
2023-07-06,50-59,50.0,60.0,2.716812099365684e-14,0.06979161113770979,0.001,0.025374940028726575,0.11420828224669301,3,0,between,50.0,60.0
2023-07-06,60-69,60.0,70.0,3.902859037926244e-06,0.01,0.001,0.01,0.0592,2,0,between,60.0,70.0
